controle;categoria;tipo;calibre;marca;quantidade;origem
72673941-2018;1;pistola;.40;glock;1;1
74445691-2018;1;revólver;.38;rossi;1;2
82478901-2018;1;espingarda;12/70;cbc;1;1
82958071-2018;1;revólver;.38 special (9 x 29,5 mm);colt;1;1
84923991-2018;1;pistola;.380 auto (9x17 mm);taurus;1;2
88618861-2018;1;pistola;9 mm luger (9x19mm);tara;1;1
91824911-2018;1;pistola;9 mm luger (9x19mm);bersa;1;1
01477301-2018;1;revólver;.22 lr;rossi;1;2
08306401-2018;1;pistola;.380;taurus;1;2
18393381-2018;1;revólver;.38;taurus;1;2
38434101-2018;1;pistola;.45 auto;colt;1;1
49627561-2018;1;pistola;9 mm;taurus;1;1
51373911-2018;1;espingarda;indeterminado;rossi;1;2
58382631-2018;1;pistola;.380;taurus;1;2
61334401-2018;1;revólver;.38 special (9 x 29,5 mm);rossi;1;1
67952571-2018;1;pistola;9 mm luger (9x19mm);canik;1;1
82362811-2018;1;revólver;.38 spl;taurus;1;2
87668811-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
89982101-2018;1;pistola;.380;taurus;1;2
92452321-2018;1;pistola;9 mm luger (9x19mm);bul;1;1
95390711-2018;1;espingarda;32  x  63,5 mm;indeterminado;1;2
00152581-2018;1;pistola;.40;taurus;1;2
00152581-2018;1;pistola;9 mm;glock;1;1
01601901-2018;1;revólver;.32;taurus;1;2
13354171-2018;1;revólver;.38;taurus;1;2
21343291-2018;1;revólver;.38;taurus;1;2
27216221-2018;1;pistola;.380;imbel;1;2
39076401-2018;1;pistola;9 mm;sarsilmaz;1;1
46481661-2018;1;pistola;9 mm;glock;1;1
46481661-2018;1;fuzil;7,62;não identificada;1;1
46481661-2018;1;pistola;9 mm;glock;1;1
46481661-2018;1;pistola;9 mm;girsan;1;1
48570141-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;1
49860251-2018;1;pistola;9 mm;taurus;1;2
54416721-2018;1;pistola;9 mm luger (9x19mm);tisas;1;1
60097291-2018;1;revólver;.38;taurus;1;2
61314681-2018;1;revólver;.38;taurus;1;1
61752851-2018;1;garrucha;.22 long;não identificada;1;1
70662951-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
84326071-2018;1;pistola;.32;luger;1;1
87385741-2018;1;pistola;.380 auto (9x17 mm);imbel;1;2
97582751-2018;1;pistola;.40;taurus;1;2
02593011-2018;1;revólver;.38 spl;rossi;1;2
24182971-2018;1;revólver;.38;taurus;1;2
32107941-2018;1;revólver;.38;rossi;1;2
40887871-2018;1;pistola;9 mm parabellum (9x19mm);alfa proj;1;1
43173091-2018;1;revólver;.32;taurus;1;2
45541651-2018;1;revólver;.32;taurus;1;2
57856741-2018;1;pistola;.22 short;não identificada;1;1
59503411-2018;1;pistola;9 mm;sarsilmaz;1;1
62795801-2018;1;revólver;.38 spl;rossi;1;1
64212811-2018;1;revólver;.38;indeterminado;1;1
67685951-2018;1;revólver;.38 spl;indeterminado;1;1
71202551-2018;1;pistola;.40;glock;1;1
78880541-2018;1;revólver;.38 spl;taurus;1;2
81150701-2018;1;revólver;.32;ina;1;1
83355021-2018;1;pistola;.380 auto (9x17 mm);taurus;1;1
92034161-2018;1;revólver;.45 ar;s&w;1;2
99963741-2018;1;pistola;9 mm luger (9x19mm);glock;1;1
23221491-2018;1;revólver;.38 spl;taurus;1;2
42800531-2018;1;revólver;.38;taurus;1;2
53979521-2018;1;revólver;.38;não identificada;1;1
61403291-2018;1;pistola;.40 s&w (10 x 22);taurus;1;1
61403291-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
66411631-2018;1;pistola;.40 s&w (10 x 22);taurus;1;2
70210451-2018;1;pistola;9 mm luger (9x19mm);taurus;1;1
70377351-2018;1;pistola;.380 auto (9x17 mm);taurus;1;1
71488941-2018;1;fuzil;5,56 mm;colt;1;1
80294271-2018;1;espingarda;22;cbc;1;2
80294271-2018;1;espingarda;indeterminado;indeterminado;1;1
86733401-2018;1;revólver;.38;não identificada;1;1
09572141-2018;1;revólver;.38;taurus;1;2
09572141-2018;1;pistola;.40;taurus;1;2
09572141-2018;1;revólver;.38;taurus;1;2
09572141-2018;1;revólver;22;taurus;1;2
18685341-2018;1;fuzil;.308 winchester (7,62x51 mm);fmap;1;1
18685341-2018;1;pistola;.45 auto;taurus;1;1
30463121-2018;1;pistola;.380;taurus;1;2
39298831-2018;1;pistola;7,65 mm;taurus;1;1
40628281-2018;1;revólver;.38 spl;taurus;1;1
49615171-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
49615171-2018;1;pistola;.45 acp (11,43x23 mm);taurus;1;2
49615171-2018;1;pistola;.380 acp (9x17 mm);taurus;1;2
59042221-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;1
59042221-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;1
66993051-2018;1;pistola;9 mm;taurus;1;1
68251441-2018;1;fuzil;.223 remington (5,56x45 mm);indeterminado;1;1
74642401-2018;1;pistola;.380 auto (9x17 mm);taurus;1;2
87319981-2018;1;pistola;.380;cz;1;1
94000381-2018;1;pistola;9 mm luger (9x19mm);sarsilmaz;1;1
95065451-2018;1;revólver;.32;ina;1;2
02833361-2018;1;pistola;.380 auto (9x17 mm);taurus;1;2
03784781-2018;1;revólver;.38 spl;taurus;1;2
04595251-2018;1;revólver;.32 s&w long;taurus;1;2
10176791-2018;1;revólver;.38 spl;taurus;1;2
10224161-2018;1;espingarda;28/70;não identificada;1;2
25187081-2018;1;revólver;.38 spl;rossi;1;2
28085371-2018;1;pistola;.40;taurus;1;2
29687051-2018;1;revólver;.38 special (9 x 29,5 mm);rossi;1;2
34683001-2018;1;pistola;9 mm luger (9x19mm);glock;1;1
48112431-2018;1;pistola;9 mm luger (9x19mm);bersa;1;1
50326161-2018;1;outros;indeterminado;indeterminado;1;1
51158891-2018;1;pistola;.40;taurus;1;2
57311141-2018;1;pistola;9 mm;s&w;1;1
57311141-2018;1;pistola;.380;taurus;1;1
69750301-2018;1;pistola;9 mm;sarsilmaz;1;1
75866761-2018;1;revólver;.38 spl;taurus;1;2
77660601-2018;1;pistola;.45 auto;glock;1;1
77660601-2018;1;pistola;.32 auto;taurus;1;1
77660601-2018;1;pistola;9 mm luger (9x19mm);sig-sauer;1;1
78521381-2018;1;revólver;.38;taurus;1;2
83334071-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;1
84745151-2018;1;submetralhadora;9 mm;não identificada;1;1
87684921-2018;1;pistola;9 mm;taurus;1;2
88392491-2018;1;pistola;9 mm;tara;1;1
92219101-2018;1;pistola;.380 auto (9x17 mm);taurus;1;1
93048101-2018;1;revólver;.32;colt;1;1
98257551-2018;1;espingarda;28;indeterminado;1;1
07350201-2018;1;pistola;9 mm;beretta;1;1
17514411-2018;1;revólver;indeterminado;não identificada;1;1
21903871-2018;1;pistola;.380 acp (9x17 mm);taurus;1;2
23197551-2018;1;pistola;9 mm luger (9x19mm);glock;1;1
36295451-2018;1;pistola;9 mm;taurus;1;2
36459311-2018;1;revólver;.22 lr;rossi;1;2
38348801-2018;1;pistola;.380 acp (9x17 mm);imbel;1;2
53593761-2018;1;pistola;.380;taurus;1;2
62310381-2018;1;pistola;.40;taurus;1;1
62310381-2018;1;revólver;.32;não identificada;1;1
65929981-2018;1;revólver;.38;taurus;1;2
65929981-2018;1;revólver;.38;taurus;1;2
65929981-2018;1;pistola;.40;taurus;1;2
66421951-2018;1;espingarda;36;rossi;1;2
70000901-2018;1;revólver;.32 s&w long;s&w;1;1
76743831-2018;1;pistola;9 mm luger (9x19mm);girsan;1;1
76914291-2018;1;revólver;.32;taurus;1;2
84234711-2018;1;revólver;.38;rossi;1;2
84234711-2018;1;pistola;.45;colt;1;1
93365411-2018;1;revólver;.38 special (9 x 29,5 mm);rossi;1;1
97309571-2018;1;espingarda;indeterminado;indeterminado;1;1
27108121-2018;1;revólver;.38 spl;rossi;1;2
27108121-2018;1;pistola;.380;indeterminado;1;2
39352651-2018;1;pistola;.40;taurus;1;2
48145751-2018;1;revólver;.38;taurus;1;2
51520531-2018;1;revólver;.38;taurus;1;2
52430431-2018;1;revólver;.38 spl;taurus;1;2
75553081-2018;1;revólver;.32 long;s&w;1;1
81961141-2018;1;espingarda;.32;indeterminado;1;1
97729981-2018;1;revólver;.38 spl;taurus;1;2
03794261-2018;1;arma de fabricação caseira;36;não identificada;1;2
04487001-2018;1;revólver;.38;rossi;1;2
04487001-2018;1;revólver;.38;taurus;1;2
06394271-2018;1;pistola;.380;taurus;1;2
09584421-2018;1;pistola;6,35 mm;indeterminado;1;1
09589121-2018;1;revólver;.32;taurus;1;1
12432801-2018;1;revólver;.38;taurus;1;2
15409721-2018;1;pistola;9 mm luger (9x19mm);beretta;1;1
15909391-2018;1;pistola;9 mm parabellum (9x19mm);sarsilmaz;1;1
18048071-2018;1;pistola;.380 acp (9x17 mm);taurus;1;2
31883351-2018;1;espingarda;12;cbc;1;2
38847901-2018;1;revólver;.38;taurus;1;1
43052351-2018;1;submetralhadora;9 mm;i.m.i.;1;1
54181421-2018;1;pistola;7,65 mm;sauer;1;1
58378491-2018;1;carabina;5,56 mm;imbel;1;2
58378491-2018;1;carabina;5,56 mm;imbel;1;2
67442181-2018;1;pistola;.380;taurus;1;2
70765881-2018;1;pistola;.40 s&w (10 x 22);glock;1;1
70765881-2018;1;pistola;.40;glock;1;1
70765881-2018;1;pistola;9 mm;glock;1;1
70765881-2018;1;pistola;.40;glock;1;1
70765881-2018;1;pistola;9 mm;glock;1;1
72001841-2018;1;revólver;.32 s&w long;taurus;1;2
73650191-2018;1;espingarda;indeterminado;indeterminado;1;1
77918171-2018;1;revólver;.32;taurus;1;1
79733121-2018;1;revólver;.38 special (9 x 29,5 mm);rossi;1;2
80171901-2018;1;fuzil;7,62;hk;1;1
84692331-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
85833111-2018;1;revólver;32;indeterminado;1;1
89639831-2018;1;revólver;.38;taurus;1;2
89639831-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
98961301-2018;1;pistola;.380 auto (9x17 mm);taurus;1;1
99387631-2018;1;pistola;.380;taurus;1;2
08224981-2018;1;pistola;.380 acp (9x17 mm);imbel;1;1
38011031-2018;1;pistola;9 mm;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
50616731-2018;1;outros;indeterminado;indeterminado;1;1
82097451-2018;1;revólver;.38;taurus;1;2
82137861-2018;1;metralhadora;9 mm;indeterminado;1;1
92033731-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
92033731-2018;1;revólver;.38;taurus;1;2
97601931-2018;1;revólver;.38 special (9 x 29,5 mm);rossi;1;2
99549331-2018;1;pistola;.40;taurus;1;2
02615601-2018;1;revólver;.32;indeterminado;1;1
16827801-2018;1;revólver;.38 spl;taurus;1;2
29127901-2018;1;revólver;.38;taurus;1;1
38451291-2018;1;pistola;.380 acp (9x17 mm);taurus;1;1
38451291-2018;1;fuzil;7,62 x 39 mm (m43);não identificada;1;1
38451291-2018;1;pistola;9 mm parabellum (9x19mm);tanfoglio;1;1
46672581-2018;1;pistola;.40;glock;1;1
52082691-2018;1;revólver;.32 s&w;s&w;1;1
55859661-2018;1;arma de fabricação caseira;9 mm;não identificada;1;1
55943481-2018;1;revólver;.32;taurus;1;2
72186241-2018;1;revólver;.32;rossi;1;2
76534931-2018;1;revólver;.38 special (9 x 29,5 mm);rossi;1;1
82950581-2018;1;revólver;.32 long;caramuru;1;2
90533821-2018;1;revólver;.38;rossi;1;2
93893221-2018;1;espingarda;12;cbc;1;2
01272061-2018;1;pistola;9 mm;bul;1;1
03284281-2018;1;pistola;9 mm;taurus;1;2
03635471-2018;1;pistola;9 mm luger (9x19mm);s&w;1;1
07330961-2018;1;fuzil;7,62 mm kalashnikov (7,62x39);s.n. romarm;1;1
12278941-2018;1;pistola;9 mm;taurus;1;2
14372261-2018;1;revólver;.38;não identificada;1;1
16064411-2018;1;revólver;.38 spl;taurus;1;1
29496661-2018;1;revólver;.32;não identificada;1;1
29962711-2018;1;pistola;.380 acp (9x17 mm);taurus;1;2
29962711-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
32811861-2018;1;revólver;.32;taurus;1;2
45385091-2018;1;revólver;.38 special (9 x 29,5 mm);rossi;1;2
71563261-2018;1;pistola;9 mm;girsan;1;1
75233171-2018;1;pistola;9 mm luger (9x19mm);girsan;1;1
86503871-2018;1;revólver;.32;não identificada;1;1
86572401-2018;1;revólver;.38 special (9 x 29,5 mm);rossi;1;2
95675481-2018;1;pistola;.40;taurus;1;2
96219081-2018;1;pistola;9 mm;glock;1;1
97555491-2018;1;pistola;.380 auto (9x17 mm);taurus;1;2
08804001-2018;1;pistola;.40;s&w;1;1
10861361-2018;1;revólver;.32 s&w long;ina;1;2
10937661-2018;1;revólver;.38 spl;rossi;1;2
26326231-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
27842791-2018;1;pistola;9 mm luger (9x19mm);não identificada;1;1
28282411-2018;1;pistola;9 mm luger (9x19mm);glock;1;1
28282411-2018;1;fuzil;7,62;armalite;1;1
28282411-2018;1;fuzil;5,56 mm;colt;1;1
29555721-2018;1;revólver;.38 spl;taurus;1;2
41892791-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
41892791-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
50017581-2018;1;pistola;.380 acp (9x17 mm);taurus;1;2
67926631-2018;1;pistola;9 mm;cz;1;1
73827161-2018;1;espingarda;12;thompson;1;1
79127581-2018;1;pistola;.380 acp (9x17 mm);taurus;1;2
81379931-2018;1;pistola;9 mm;taurus;1;2
81379931-2018;1;pistola;.40;taurus;1;2
81379931-2018;1;pistola;.40;taurus;1;2
81379931-2018;1;pistola;9 mm;taurus;1;1
85959301-2018;1;espingarda;.22 long;winchester;1;2
06646681-2018;1;revólver;.38;rossi;1;2
47785511-2018;1;revólver;.38;taurus;1;2
48183501-2018;1;pistola;outros;taurus;1;2
52452051-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
72733311-2018;1;pistola;.40;glock;1;1
85713691-2018;1;pistola;.40;indeterminado;1;1
88270651-2018;1;arma de fabricação caseira;indeterminado;não identificada;1;1
90051761-2018;1;pistola;9 mm;radom;1;1
91250731-2018;1;pistola;9 mm luger (9x19mm);taurus;1;1
93548991-2018;1;pistola;.40;taurus;1;2
02596521-2018;1;revólver;.22 lr;rossi;1;2
03510611-2018;1;revólver;.38 spl;rossi;1;2
07144781-2018;1;pistola;.380;bersa;1;1
08646241-2018;1;pistola;9 mm;taurus;1;1
09208781-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;1
09647791-2018;1;pistola;.45;ruger;1;1
11685961-2018;1;pistola;9 mm;tanfoglio;1;1
11685961-2018;1;fuzil;5,56 mm;spike´s tatical;1;1
11685961-2018;1;revólver;.38 spl;rossi;1;2
23418661-2018;1;revólver;.38;rossi;1;2
23424521-2018;1;pistola;.380 acp (9x17 mm);taurus;1;1
25120151-2018;1;pistola;9 mm;glock;1;1
26264511-2018;1;pistola;9 mm;não identificada;1;1
34206561-2018;1;espingarda;12;boito;1;2
37432241-2018;1;pistola;9 mm luger (9x19mm);taurus;1;1
37432241-2018;1;pistola;.32 auto;manurhin;1;1
37432241-2018;1;fuzil;5,56 mm;bushmaster;1;1
37432241-2018;1;fuzil;.308 winchester (7,62x51 mm);d.p.m.s.;1;1
66666121-2018;1;pistola;9 mm luger (9x19mm);sarsilmaz;1;1
68627621-2018;1;revólver;.38 spl;rossi;1;1
71010501-2018;1;pistola;9 mm luger (9x19mm);fn;1;1
74732691-2018;1;fuzil;7,62;indeterminado;1;1
74732691-2018;1;pistola;9 mm;taurus;1;1
75366821-2018;1;revólver;.38;taurus;1;2
85323051-2018;1;pistola;.380;taurus;1;1
87063661-2018;1;pistola;9 mm;indeterminado;1;1
87063661-2018;1;pistola;9 mm;indeterminado;1;1
91710491-2018;1;revólver;32;rossi;1;2
91710491-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
99459541-2018;1;espingarda;28;não identificada;1;2
00753651-2018;1;revólver;.38;taurus;1;2
02347931-2018;1;pistola;9 mm;indeterminado;1;1
04057351-2018;1;revólver;.38 spl;taurus;1;2
04971831-2018;1;espingarda;12;cbc;1;2
04971831-2018;1;espingarda;12;rossi;1;2
04971831-2018;1;espingarda;12;boito;1;2
04971831-2018;1;espingarda;12;boito;1;2
04971831-2018;1;espingarda;12;rossi;1;2
06340241-2018;1;pistola;9 mm;indeterminado;1;1
13515311-2018;1;pistola;.32 acp (7,65x17 mm);mab;1;1
18993341-2018;1;pistola;.45;glock;1;1
29465851-2018;1;revólver;.38;taurus;1;2
30610081-2018;1;pistola;9 mm;indeterminado;1;1
37976421-2018;1;revólver;.32 s&w long;taurus;1;2
38994521-2018;1;pistola;.40;taurus;1;2
38994521-2018;1;pistola;.40;glock;1;1
38994521-2018;1;pistola;.40 s&w (10 x 22);taurus;1;2
38994521-2018;1;fuzil;7,62;imbel;1;2
38994521-2018;1;carabina;5,56 mm;imbel;1;2
38994521-2018;1;fuzil;5,56 mm;armalite;1;1
38994521-2018;1;fuzil;5,56 mm;indeterminado;1;1
38994521-2018;1;pistola;9 mm;bersa;1;1
50686121-2018;1;pistola;9 mm;i.m.i.;1;1
50686121-2018;1;revólver;.32;ina;1;1
50686121-2018;1;revólver;.38;s&w;1;1
52507171-2018;1;pistola;.380;taurus;1;2
52507171-2018;1;pistola;.380 auto (9x17 mm);taurus;1;2
54204271-2018;1;pistola;.40;taurus;1;2
66380081-2018;1;espingarda;28;não identificada;1;1
66380081-2018;1;espingarda;12;cbc;1;2
66380081-2018;1;revólver;.32 long;taurus;1;2
66380081-2018;1;revólver;.38;taurus;1;2
66699831-2018;1;revólver;.38 spl;taurus;1;1
69582761-2018;1;pistola;.40;cz;1;1
69582761-2018;1;fuzil;5,56 mm;não identificada;1;1
69582761-2018;1;revólver;.38 spl special + p;taurus;1;2
69582761-2018;1;pistola;.40;taurus;1;2
69582761-2018;1;revólver;.38;taurus;1;2
69582761-2018;1;fuzil;indeterminado;indeterminado;1;1
69582761-2018;1;pistola;9 mm parabellum (9x19mm);girsan;1;1
69582761-2018;1;fuzil;.40 s&w (10 x 22);ak;1;1
70313941-2018;1;pistola;9 mm;taurus;1;2
79572781-2018;1;revólver;.38;rossi;1;2
84319321-2018;1;pistola;7,63 mm mauser (7,63x25mm);indeterminado;1;1
86389851-2018;1;revólver;.32 s&w long;taurus;1;2
05775841-2018;1;pistola;.380;taurus;1;2
12986131-2018;1;pistola;.40;glock;1;1
16506711-2018;1;revólver;.38;taurus;1;2
17647741-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
18531851-2018;1;pistola;9 mm;tanfoglio;1;1
20970531-2018;1;pistola;.40;glock;1;1
32447641-2018;1;carabina;.38;indeterminado;1;1
45964831-2018;1;revólver;.38;taurus;1;2
61143071-2018;1;pistola;9 mm;glock;1;1
70545401-2018;1;revólver;.38;não identificada;1;1
82838691-2018;1;revólver;.38;indeterminado;1;2
05790571-2018;1;revólver;.38 spl;taurus;1;2
08743091-2018;1;fuzil;5,56 mm;spike´s tatical;1;1
11211691-2018;1;revólver;.38;taurus;1;2
11211691-2018;1;revólver;.38;taurus;1;2
11940501-2018;1;pistola;9 mm luger (9x19mm);bersa;1;1
29517191-2018;1;revólver;.38 spl;taurus;1;2
32576681-2018;1;pistola;9 mm;sarsilmaz;1;1
32724281-2018;1;pistola;.40 s&w (10 x 22);taurus;1;2
38791471-2018;1;revólver;.38;indeterminado;1;1
46805691-2018;1;espingarda;12;boito;1;1
51900911-2018;1;pistola;9 mm luger (9x19mm);bersa;1;1
52526021-2018;1;pistola;.40;ruger;1;1
54812911-2018;1;revólver;.38;rossi;1;1
54812911-2018;1;pistola;.40;taurus;1;2
57602801-2018;1;pistola;9 mm;taurus;1;2
69104231-2018;1;revólver;.38 special (9 x 29,5 mm);rossi;1;2
72897651-2018;1;revólver;.38;rossi;1;2
81803161-2018;1;pistola;.380;taurus;1;1
82327361-2018;1;pistola;9 mm;glock;1;1
04233971-2018;1;pistola;.40;não identificada;1;1
08577151-2018;1;revólver;.38;não identificada;1;2
16355561-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
23266221-2018;1;revólver;.38;taurus;1;2
25882641-2018;1;pistola;9 mm;não identificada;1;88
29543821-2018;1;pistola;.380 acp (9x17 mm);taurus;1;2
32162171-2018;1;revólver;.38;taurus;1;2
54001671-2018;1;revólver;.38;taurus;1;2
54001671-2018;1;espingarda;.22 lr;cbc;1;2
60537371-2018;1;revólver;.38;indeterminado;1;1
60884601-2018;1;pistola;indeterminado;não identificada;1;1
61243001-2018;1;revólver;.38 spl;taurus;1;1
65477751-2018;1;pistola;9 mm luger (9x19mm);glock;1;1
67421531-2018;1;pistola;.40 s&w (10 x 22);glock;1;1
67688081-2018;1;pistola;.45;colt;1;1
74738111-2018;1;pistola;9 mm;taurus;1;2
74738111-2018;1;pistola;9 mm;sarsilmaz;1;1
80312941-2018;1;revólver;.38;indeterminado;1;1
84317371-2018;1;revólver;.38;rossi;1;2
87314561-2018;1;fuzil;7,62 mm kalashnikov (7,62x39);não identificada;1;1
88005851-2018;1;pistola;.380;não identificada;1;1
88005851-2018;1;pistola;9 mm;não identificada;1;1
98444211-2018;1;revólver;.38 special short;taurus;1;2
01891161-2018;1;revólver;.38;indeterminado;1;1
12747131-2018;1;revólver;.38;taurus;1;2
12747131-2018;1;espingarda;12;rossi;1;2
12747131-2018;1;revólver;.38;rossi;1;2
13196491-2018;1;revólver;.38;taurus;1;2
15715911-2018;1;revólver;.38;taurus;1;2
19122031-2018;1;pistola;9 mm;taurus;1;2
19934031-2018;1;pistola;.40;taurus;1;1
20019241-2018;1;revólver;.38;rossi;1;2
21847541-2018;1;submetralhadora;9 mm;beretta;1;1
29475641-2018;1;pistola;9 mm;fmap;1;1
32875971-2018;1;revólver;.32;taurus;1;2
36134971-2018;1;pistola;9 mm;taurus;1;2
38638071-2018;1;pistola;9 mm;sarsilmaz;1;1
38638071-2018;1;pistola;.40;glock;1;1
38638071-2018;1;pistola;.380;taurus;1;2
38638071-2018;1;pistola;9 mm;sig-sauer;1;1
38982621-2018;1;pistola;9 mm;taurus;1;2
41033981-2018;1;pistola;9 mm;bersa;1;1
42935171-2018;1;revólver;.38;taurus;1;2
42935171-2018;1;pistola;.40;glock;1;1
47865731-2018;1;revólver;.38 special (9 x 29,5 mm);rossi;1;2
58241961-2018;1;revólver;.44;não identificada;1;1
58706021-2018;1;pistola;9 mm;taurus;1;2
58706021-2018;1;pistola;.40;tanfoglio;1;1
59316241-2018;1;revólver;.32;taurus;1;2
61116221-2018;1;pistola;9 mm;não identificada;1;1
61116221-2018;1;pistola;.380;não identificada;1;1
61733761-2018;1;pistola;9 mm;glock;1;1
61825301-2018;1;revólver;.38;taurus;1;2
65338881-2018;1;revólver;.38;taurus;1;2
70090371-2018;1;pistola;9 mm;taurus;1;2
79732061-2018;1;pistola;9 mm;indeterminado;1;1
82878801-2018;1;pistola;.45;indeterminado;1;1
